Season,DateTime,HomeTeam,AwayTeam,FTR,HomeTeam_WinPercentage,HomeTeam_DrawPercentage,AwayTeam_WinPercentage,AwayTeam_DrawPercentage,HomeTeam_Streak,AwayTeam_Streak,HomeTeam_AvgGoal,AwayTeam_AvgGoal,HomeTeam_AvgGoalDiff,AwayTeam_AvgGoalDiff,HomeTeam_AvgShotOnTarget,AwayTeam_AvgShotOnTarget,HomeTeam_AvgShotBlock,AwayTeam_AvgShotBlock,HomeTeam_AvgCorners,AwayTeam_AvgCorners,HomeTeam_AvgRedCards,AwayTeam_AvgRedCards,HomeTeam_AvgYellowCards,AwayTeam_AvgYellowCards,HomeTeam_H2H_Wins,AwayTeam_H2H_Wins,HomeTeam_Last_Season,AwayTeam_Last_Season
2013-14,2014-03-29 00:00:00+00:00,Swansea,Norwich,H,0.22580645161290322,0.2903225806451613,0.25806451612903225,0.25806451612903225,0,1,1.3548387096774193,0.8387096774193549,-0.1935483870967742,-0.7096774193548387,4.290322580645161,3.870967741935484,2.5483870967741935,3.225806451612903,6.0,5.193548387096774,0.06451612903225806,0.06451612903225806,1.5161290322580645,1.5483870967741935,2.5,0.5,0.2894736842105263,0.2631578947368421
2013-14,2014-03-29 00:00:00+00:00,West Brom,Cardiff,D,0.16666666666666666,0.43333333333333335,0.1935483870967742,0.22580645161290322,-1,-2,1.1,0.8387096774193549,-0.4,-1.032258064516129,3.7333333333333334,3.2580645161290325,2.9,4.129032258064516,4.933333333333334,4.967741935483871,0.0,0.0,1.9666666666666666,1.2903225806451613,0.5,1.5,0.3684210526315789,0.0
2013-14,2014-03-30 00:00:00+00:00,Fulham,Everton,A,0.22580645161290322,0.0967741935483871,0.5333333333333333,0.3,-1,4,0.967741935483871,1.5333333333333334,-1.2903225806451613,0.5333333333333333,3.7419354838709675,5.233333333333333,4.290322580645161,2.8333333333333335,4.870967741935484,6.733333333333333,0.03225806451612903,0.03333333333333333,1.4838709677419355,1.4666666666666666,0.0,2.0,0.2894736842105263,0.4210526315789473
2013-14,2014-03-30 00:00:00+00:00,Liverpool,Tottenham,H,0.6774193548387096,0.16129032258064516,0.5483870967741935,0.16129032258064516,7,1,2.7096774193548385,1.2903225806451613,1.4516129032258065,0.0,6.903225806451613,4.774193548387097,2.7096774193548385,2.806451612903226,5.741935483870968,6.290322580645161,0.0,0.0967741935483871,1.5161290322580645,1.7741935483870968,5.0,1.0,0.4210526315789473,0.5526315789473685
2013-14,2014-03-31 00:00:00+00:00,Sunderland,West Ham,A,0.20689655172413793,0.2413793103448276,0.2903225806451613,0.22580645161290322,-2,1,0.9310344827586207,1.096774193548387,-0.6551724137931034,-0.22580645161290322,3.3793103448275863,3.064516129032258,4.068965517241379,3.967741935483871,4.827586206896552,4.967741935483871,0.2413793103448276,0.16129032258064516,1.6896551724137931,1.5161290322580645,2.0,3.0,0.2368421052631578,0.3157894736842105
2013-14,2014-04-05 00:00:00+00:00,Aston Villa,Fulham,A,0.2903225806451613,0.22580645161290322,0.21875,0.09375,-2,-2,1.096774193548387,0.96875,-0.3870967741935484,-1.3125,3.5483870967741935,3.875,2.7096774193548385,4.28125,4.354838709677419,4.875,0.0,0.03125,2.193548387096774,1.46875,0.0,2.0,0.2631578947368421,0.2894736842105263
2013-14,2014-04-05 00:00:00+00:00,Cardiff,Crystal Palace,A,0.1875,0.25,0.2903225806451613,0.12903225806451613,0,1,0.90625,0.6451612903225806,-1.0,-0.6129032258064516,3.3125,3.5483870967741935,4.09375,2.967741935483871,4.84375,4.451612903225806,0.0,0.06451612903225806,1.28125,1.4193548387096775,0.0,2.0,0.0,0.0
2013-14,2014-04-05 00:00:00+00:00,Chelsea,Stoke,H,0.65625,0.1875,0.3125,0.3125,-1,3,1.9375,1.15625,1.1875,-0.25,5.84375,3.5625,2.375,3.46875,6.375,4.28125,0.09375,0.125,1.4375,2.09375,4.5,1.5,0.5789473684210527,0.2368421052631578
2013-14,2014-04-05 00:00:00+00:00,Hull,Swansea,H,0.28125,0.1875,0.25,0.28125,-2,1,1.03125,1.40625,-0.21875,-0.09375,3.4375,4.375,2.8125,2.59375,4.15625,6.03125,0.125,0.0625,1.5,1.5,2.5,1.5,0.0,0.2894736842105263
2013-14,2014-04-05 00:00:00+00:00,Man City,Southampton,H,0.7,0.13333333333333333,0.40625,0.28125,0,1,2.6666666666666665,1.53125,1.7333333333333334,0.28125,6.233333333333333,4.78125,2.566666666666667,2.1875,7.666666666666667,5.59375,0.03333333333333333,0.0,1.9,1.6875,5.0,1.0,0.6052631578947368,0.2368421052631578
2013-14,2014-04-05 00:00:00+00:00,Newcastle,Man United,A,0.4375,0.125,0.5,0.1875,-2,1,1.1875,1.625,-0.28125,0.4375,5.125,4.78125,3.03125,2.75,5.21875,5.71875,0.125,0.09375,1.3125,1.8125,2.5,2.5,0.2894736842105263,0.7368421052631579
2013-14,2014-04-05 00:00:00+00:00,Norwich,West Brom,A,0.25,0.25,0.16129032258064516,0.45161290322580644,-1,0,0.8125,1.1612903225806452,-0.78125,-0.3870967741935484,3.875,3.806451612903226,3.25,2.870967741935484,5.15625,4.903225806451613,0.0625,0.0,1.5625,1.935483870967742,1.0,2.0,0.2631578947368421,0.3684210526315789
2013-14,2014-04-06 00:00:00+00:00,Everton,Arsenal,H,0.5483870967741935,0.2903225806451613,0.59375,0.21875,5,0,1.5806451612903225,1.75,0.5806451612903226,0.59375,5.290322580645161,5.34375,2.967741935483871,2.96875,6.709677419354839,5.4375,0.03225806451612903,0.125,1.4838709677419355,1.34375,3.0,3.0,0.4210526315789473,0.5526315789473685
2013-14,2014-04-06 00:00:00+00:00,West Ham,Liverpool,A,0.3125,0.21875,0.6875,0.15625,2,8,1.125,2.75,-0.1875,1.53125,3.15625,6.84375,4.03125,2.75,4.90625,5.71875,0.15625,0.0,1.59375,1.46875,2.0,4.0,0.3157894736842105,0.4210526315789473
2013-14,2014-04-07 00:00:00+00:00,Tottenham,Sunderland,H,0.53125,0.15625,0.2,0.23333333333333334,-1,-3,1.25,0.9333333333333333,-0.125,-0.6666666666666666,4.75,3.5,2.75,4.066666666666666,6.3125,4.933333333333334,0.09375,0.23333333333333334,1.78125,1.7,5.0,0.0,0.5526315789473685,0.2368421052631578
2013-14,2014-04-12 00:00:00+00:00,Crystal Palace,Aston Villa,H,0.3125,0.125,0.28125,0.21875,2,-3,0.71875,1.09375,-0.5,-0.40625,3.6875,3.625,3.0,2.8125,4.40625,4.28125,0.0625,0.0,1.5,2.21875,3.0,1.0,0.0,0.2631578947368421
2013-14,2014-04-12 00:00:00+00:00,Fulham,Norwich,H,0.24242424242424243,0.09090909090909091,0.24242424242424243,0.24242424242424243,1,-2,1.0,0.7878787878787878,-1.2424242424242424,-0.7878787878787878,4.0,3.878787878787879,4.303030303030303,3.272727272727273,4.9393939393939394,5.212121212121212,0.030303030303030304,0.06060606060606061,1.4848484848484849,1.5454545454545454,2.0,0.0,0.2894736842105263,0.2631578947368421
2013-14,2014-04-12 00:00:00+00:00,Southampton,Cardiff,A,0.3939393939393939,0.2727272727272727,0.18181818181818182,0.24242424242424243,-1,-1,1.5151515151515151,0.8787878787878788,0.18181818181818182,-1.0606060606060606,4.666666666666667,3.3333333333333335,2.242424242424242,4.121212121212121,5.696969696969697,5.0,0.0,0.0,1.6363636363636365,1.303030303030303,1.0,1.0,0.2368421052631578,0.0
2013-14,2014-04-12 00:00:00+00:00,Stoke,Newcastle,H,0.30303030303030304,0.30303030303030304,0.42424242424242425,0.12121212121212122,-1,-3,1.121212121212121,1.1515151515151516,-0.3333333333333333,-0.3939393939393939,3.515151515151515,5.090909090909091,3.515151515151515,2.9393939393939394,4.242424242424242,5.181818181818182,0.12121212121212122,0.12121212121212122,2.0303030303030303,1.303030303030303,3.0,2.0,0.2368421052631578,0.2894736842105263
2013-14,2014-04-12 00:00:00+00:00,Sunderland,Everton,A,0.1935483870967742,0.22580645161290322,0.5625,0.28125,-4,6,0.9354838709677419,1.625,-0.7741935483870968,0.65625,3.5161290322580645,5.375,4.129032258064516,3.03125,4.838709677419355,6.59375,0.22580645161290322,0.03125,1.7096774193548387,1.46875,2.5,2.5,0.2368421052631578,0.4210526315789473
2013-14,2014-04-12 00:00:00+00:00,West Brom,Tottenham,D,0.1875,0.4375,0.5454545454545454,0.15151515151515152,1,1,1.15625,1.3636363636363635,-0.34375,0.0,3.84375,4.9393939393939394,2.90625,2.757575757575758,4.84375,6.363636363636363,0.0,0.09090909090909091,1.875,1.7272727272727273,3.0,3.0,0.3684210526315789,0.5526315789473685
2013-14,2014-04-13 00:00:00+00:00,Liverpool,Man City,H,0.696969696969697,0.15151515151515152,0.7096774193548387,0.12903225806451613,9,1,2.727272727272727,2.7096774193548385,1.5151515151515151,1.7741935483870968,6.878787878787879,6.290322580645161,2.6666666666666665,2.4838709677419355,5.666666666666667,7.580645161290323,0.0,0.03225806451612903,1.4242424242424243,1.935483870967742,5.0,1.0,0.4210526315789473,0.6052631578947368
2013-14,2014-04-13 00:00:00+00:00,Swansea,Chelsea,A,0.24242424242424243,0.2727272727272727,0.6666666666666666,0.18181818181818182,-1,1,1.3636363636363635,1.9696969696969697,-0.12121212121212122,1.2424242424242424,4.303030303030303,5.909090909090909,2.606060606060606,2.3636363636363638,5.909090909090909,6.393939393939394,0.06060606060606061,0.09090909090909091,1.5151515151515151,1.393939393939394,1.5,4.5,0.2894736842105263,0.5789473684210527
2013-14,2014-04-15 00:00:00+00:00,Arsenal,West Ham,H,0.5757575757575758,0.21212121212121213,0.30303030303030304,0.21212121212121213,-1,-1,1.696969696969697,1.121212121212121,0.48484848484848486,-0.21212121212121213,5.333333333333333,3.090909090909091,3.0303030303030303,4.090909090909091,5.454545454545454,4.878787878787879,0.12121212121212122,0.15151515151515152,1.3636363636363635,1.6666666666666667,5.0,1.0,0.5526315789473685,0.3157894736842105
2013-14,2014-04-16 00:00:00+00:00,Everton,Crystal Palace,A,0.5757575757575758,0.2727272727272727,0.3333333333333333,0.12121212121212122,7,3,1.606060606060606,0.7272727272727273,0.6666666666666666,-0.45454545454545453,5.303030303030303,3.696969696969697,3.121212121212121,3.0303030303030303,6.575757575757576,4.333333333333333,0.030303030303030304,0.06060606060606061,1.4545454545454546,1.4545454545454546,2.5,3.5,0.4210526315789473,0.0
2013-14,2014-04-16 00:00:00+00:00,Man City,Sunderland,D,0.6875,0.125,0.1875,0.21875,-1,-5,2.6875,0.90625,1.6875,-0.78125,6.25,3.59375,2.4375,4.0625,7.5625,4.875,0.03125,0.21875,1.96875,1.75,3.5,1.5,0.6052631578947368,0.2368421052631578
2013-14,2014-04-19 00:00:00+00:00,Aston Villa,Southampton,D,0.2727272727272727,0.21212121212121213,0.38235294117647056,0.2647058823529412,-4,-2,1.0606060606060606,1.4705882352941178,-0.42424242424242425,0.14705882352941177,3.6363636363636362,4.735294117647059,2.8181818181818183,2.264705882352941,4.2727272727272725,5.676470588235294,0.0,0.0,2.212121212121212,1.588235294117647,2.0,2.0,0.2631578947368421,0.2368421052631578
2013-14,2014-04-19 00:00:00+00:00,Cardiff,Stoke,D,0.20588235294117646,0.23529411764705882,0.3235294117647059,0.29411764705882354,1,1,0.8823529411764706,1.1176470588235294,-1.0,-0.29411764705882354,3.3529411764705883,3.5,4.205882352941177,3.4411764705882355,5.0,4.235294117647059,0.0,0.11764705882352941,1.2647058823529411,2.0,1.0,1.0,0.0,0.2368421052631578
2013-14,2014-04-19 00:00:00+00:00,Chelsea,Sunderland,A,0.6764705882352942,0.17647058823529413,0.18181818181818182,0.24242424242424243,2,0,1.9411764705882353,0.9393939393939394,1.2352941176470589,-0.7575757575757576,5.823529411764706,3.5757575757575757,2.411764705882353,4.0,6.5588235294117645,4.909090909090909,0.08823529411764706,0.21212121212121213,1.411764705882353,1.7575757575757576,4.0,1.0,0.5789473684210527,0.2368421052631578
2013-14,2014-04-19 00:00:00+00:00,Newcastle,Swansea,A,0.4117647058823529,0.11764705882352941,0.23529411764705882,0.2647058823529412,-4,-2,1.1176470588235294,1.3235294117647058,-0.4117647058823529,-0.14705882352941177,4.970588235294118,4.294117647058823,2.911764705882353,2.588235294117647,5.176470588235294,5.882352941176471,0.11764705882352941,0.08823529411764706,1.2941176470588236,1.4705882352941178,1.5,3.5,0.2894736842105263,0.2894736842105263
2013-14,2014-04-19 00:00:00+00:00,Tottenham,Fulham,H,0.5294117647058824,0.17647058823529413,0.2647058823529412,0.08823529411764706,0,2,1.411764705882353,1.0,0.0,-1.1764705882352942,5.029411764705882,3.9705882352941178,2.735294117647059,4.264705882352941,6.235294117647059,5.029411764705882,0.08823529411764706,0.029411764705882353,1.7352941176470589,1.4705882352941178,2.0,0.0,0.5526315789473685,0.2894736842105263
2013-14,2014-04-19 00:00:00+00:00,West Ham,Crystal Palace,A,0.29411764705882354,0.20588235294117646,0.35294117647058826,0.11764705882352941,-2,4,1.1176470588235294,0.7941176470588235,-0.2647058823529412,-0.4117647058823529,3.0588235294117645,3.7058823529411766,4.117647058823529,3.0294117647058822,4.823529411764706,4.294117647058823,0.14705882352941177,0.058823529411764705,1.6764705882352942,1.4705882352941178,2.0,4.0,0.3157894736842105,0.0
2013-14,2014-04-20 00:00:00+00:00,Everton,Man United,H,0.5588235294117647,0.2647058823529412,0.5151515151515151,0.18181818181818182,-1,2,1.6176470588235294,1.696969696969697,0.6176470588235294,0.5454545454545454,5.294117647058823,4.757575757575758,3.0588235294117645,2.787878787878788,6.764705882352941,5.696969696969697,0.029411764705882353,0.09090909090909091,1.4411764705882353,1.7575757575757576,3.5,2.5,0.4210526315789473,0.7368421052631579
2013-14,2014-04-20 00:00:00+00:00,Hull,Arsenal,A,0.30303030303030304,0.18181818181818182,0.5882352941176471,0.20588235294117646,1,1,1.0303030303030303,1.7352941176470589,-0.18181818181818182,0.5294117647058824,3.4545454545454546,5.411764705882353,2.787878787878788,2.9705882352941178,4.242424242424242,5.411764705882353,0.12121212121212122,0.11764705882352941,1.4545454545454546,1.3823529411764706,0.0,4.0,0.0,0.5526315789473685
2013-14,2014-04-20 00:00:00+00:00,Norwich,Liverpool,A,0.23529411764705882,0.23529411764705882,0.7058823529411765,0.14705882352941177,-3,10,0.7647058823529411,2.735294117647059,-0.7941176470588235,1.5,3.8529411764705883,6.794117647058823,3.235294117647059,2.676470588235294,5.294117647058823,5.705882352941177,0.058823529411764705,0.029411764705882353,1.588235294117647,1.411764705882353,0.0,3.0,0.2631578947368421,0.4210526315789473
2013-14,2014-04-21 00:00:00+00:00,Man City,West Brom,H,0.6666666666666666,0.15151515151515152,0.18181818181818182,0.45454545454545453,0,0,2.6666666666666665,1.2121212121212122,1.6363636363636365,-0.3333333333333333,6.181818181818182,3.878787878787879,2.393939393939394,2.9696969696969697,7.424242424242424,4.757575757575758,0.030303030303030304,0.0,1.9393939393939394,1.9393939393939394,6.0,0.0,0.6052631578947368,0.3684210526315789
2013-14,2014-04-26 00:00:00+00:00,Fulham,Hull,D,0.2571428571428571,0.08571428571428572,0.29411764705882354,0.17647058823529413,-1,-1,1.0,1.0,-1.2,-0.2647058823529412,3.9714285714285715,3.4705882352941178,4.2,2.7941176470588234,5.0285714285714285,4.323529411764706,0.02857142857142857,0.11764705882352941,1.457142857142857,1.4411764705882353,0.5,1.5,0.2894736842105263,0.0
2013-14,2014-04-26 00:00:00+00:00,Man United,Norwich,H,0.5,0.17647058823529413,0.22857142857142856,0.22857142857142856,-1,-4,1.6470588235294117,0.8,0.47058823529411764,-0.8,4.676470588235294,3.8857142857142857,2.7941176470588234,3.2285714285714286,5.676470588235294,5.371428571428571,0.08823529411764706,0.05714285714285714,1.7647058823529411,1.6285714285714286,2.0,1.0,0.7368421052631579,0.2631578947368421
2013-14,2014-04-26 00:00:00+00:00,Southampton,Everton,H,0.37142857142857144,0.2857142857142857,0.5714285714285714,0.2571428571428571,0,1,1.4285714285714286,1.6285714285714286,0.14285714285714285,0.6571428571428571,4.6571428571428575,5.285714285714286,2.2285714285714286,3.0285714285714285,5.6,6.742857142857143,0.0,0.02857142857142857,1.6,1.457142857142857,4.0,2.0,0.2368421052631578,0.4210526315789473
2013-14,2014-04-26 00:00:00+00:00,Stoke,Tottenham,A,0.3142857142857143,0.3142857142857143,0.5428571428571428,0.17142857142857143,0,1,1.1142857142857143,1.457142857142857,-0.2857142857142857,0.05714285714285714,3.5428571428571427,5.0285714285714285,3.4285714285714284,2.742857142857143,4.314285714285714,6.171428571428572,0.11428571428571428,0.08571428571428572,2.0285714285714285,1.6857142857142857,1.0,5.0,0.2368421052631578,0.5526315789473685
2013-14,2014-04-26 00:00:00+00:00,Swansea,Aston Villa,H,0.2571428571428571,0.2571428571428571,0.2647058823529412,0.23529411764705882,1,0,1.3428571428571427,1.0294117647058822,-0.11428571428571428,-0.4117647058823529,4.228571428571429,3.5588235294117645,2.6,2.7941176470588234,5.942857142857143,4.294117647058823,0.08571428571428572,0.0,1.4285714285714286,2.1470588235294117,3.5,0.5,0.2894736842105263,0.2631578947368421
2013-14,2014-04-26 00:00:00+00:00,West Brom,West Ham,H,0.17647058823529413,0.4411764705882353,0.2857142857142857,0.2,-1,-3,1.2058823529411764,1.0857142857142856,-0.38235294117647056,-0.2857142857142857,3.8529411764705883,3.085714285714286,2.9705882352941178,4.057142857142857,4.676470588235294,4.771428571428571,0.0,0.14285714285714285,1.911764705882353,1.6571428571428573,3.0,3.0,0.3684210526315789,0.3157894736842105
2013-14,2014-04-27 00:00:00+00:00,Crystal Palace,Man City,A,0.37142857142857144,0.11428571428571428,0.6764705882352942,0.14705882352941177,5,1,0.8,2.676470588235294,-0.37142857142857144,1.6470588235294117,3.6857142857142855,6.176470588235294,3.057142857142857,2.3823529411764706,4.485714285714286,7.4411764705882355,0.05714285714285714,0.029411764705882353,1.457142857142857,1.911764705882353,1.5,4.5,0.0,0.6052631578947368
2013-14,2014-04-27 00:00:00+00:00,Liverpool,Chelsea,A,0.7142857142857143,0.14285714285714285,0.6571428571428571,0.17142857142857143,11,-1,2.742857142857143,1.9142857142857144,1.4857142857142858,1.1714285714285715,6.771428571428571,6.085714285714285,2.6857142857142855,2.3714285714285714,5.628571428571429,6.6571428571428575,0.02857142857142857,0.08571428571428572,1.4285714285714286,1.4,1.5,4.5,0.4210526315789473,0.5789473684210527
2013-14,2014-04-27 00:00:00+00:00,Sunderland,Cardiff,H,0.20588235294117646,0.23529411764705882,0.2,0.2571428571428571,1,0,0.9705882352941176,0.8857142857142857,-0.7058823529411765,-0.9714285714285714,3.5588235294117645,3.3714285714285714,4.294117647058823,4.2,4.882352941176471,5.2,0.20588235294117646,0.0,1.7647058823529411,1.2857142857142858,1.5,0.5,0.2368421052631578,0.0
2013-14,2014-04-28 00:00:00+00:00,Arsenal,Newcastle,H,0.6,0.2,0.4,0.11428571428571428,2,-5,1.7714285714285714,1.1142857142857143,0.6,-0.42857142857142855,5.428571428571429,4.942857142857143,3.0,2.8285714285714287,5.257142857142857,5.085714285714285,0.11428571428571428,0.11428571428571428,1.3714285714285714,1.3142857142857143,5.0,0.0,0.5526315789473685,0.2894736842105263
2013-14,2014-05-03 00:00:00+00:00,Aston Villa,Hull,H,0.2571428571428571,0.22857142857142856,0.2857142857142857,0.2,-1,0,1.0285714285714285,1.0285714285714285,-0.4857142857142857,-0.2571428571428571,3.5428571428571427,3.4857142857142858,2.8285714285714287,2.742857142857143,4.3428571428571425,4.257142857142857,0.0,0.11428571428571428,2.1714285714285713,1.4857142857142858,2.5,0.5,0.2631578947368421,0.0
2013-14,2014-05-03 00:00:00+00:00,Everton,Man City,A,0.5555555555555556,0.25,0.6857142857142857,0.14285714285714285,-1,2,1.5833333333333333,2.657142857142857,0.5833333333333334,1.6571428571428573,5.194444444444445,6.171428571428572,3.0,2.3714285714285714,6.75,7.457142857142857,0.027777777777777776,0.02857142857142857,1.4722222222222223,1.8857142857142857,1.5,4.5,0.4210526315789473,0.6052631578947368
2013-14,2014-05-03 00:00:00+00:00,Man United,Sunderland,A,0.5142857142857142,0.17142857142857143,0.22857142857142856,0.22857142857142856,1,2,1.7142857142857142,1.0571428571428572,0.5714285714285714,-0.5714285714285714,4.857142857142857,3.657142857142857,2.7714285714285714,4.2,5.6571428571428575,5.057142857142857,0.08571428571428572,0.2,1.7428571428571429,1.8571428571428572,4.0,1.0,0.7368421052631579,0.2368421052631578
2013-14,2014-05-03 00:00:00+00:00,Newcastle,Cardiff,H,0.3888888888888889,0.1111111111111111,0.19444444444444445,0.25,-6,-1,1.0833333333333333,0.8611111111111112,-0.5,-1.0555555555555556,4.888888888888889,3.3055555555555554,2.888888888888889,4.166666666666667,4.944444444444445,5.194444444444445,0.1111111111111111,0.027777777777777776,1.3333333333333333,1.3333333333333333,2.0,0.0,0.2894736842105263,0.0
2013-14,2014-05-03 00:00:00+00:00,Stoke,Fulham,H,0.3055555555555556,0.3055555555555556,0.25,0.1111111111111111,-1,0,1.0833333333333333,1.0277777777777777,-0.3055555555555556,-1.1666666666666667,3.5277777777777777,3.9444444444444446,3.4166666666666665,4.138888888888889,4.305555555555555,5.083333333333333,0.1388888888888889,0.027777777777777776,2.0,1.4444444444444444,1.0,1.0,0.2368421052631578,0.2894736842105263
2013-14,2014-05-03 00:00:00+00:00,Swansea,Southampton,A,0.2777777777777778,0.25,0.3888888888888889,0.2777777777777778,2,1,1.4166666666666667,1.4444444444444444,-0.027777777777777776,0.19444444444444445,4.333333333333333,4.638888888888889,2.5833333333333335,2.2222222222222223,6.027777777777778,5.555555555555555,0.08333333333333333,0.0,1.4166666666666667,1.5555555555555556,1.0,5.0,0.2894736842105263,0.2368421052631578
2013-14,2014-05-03 00:00:00+00:00,West Ham,Tottenham,H,0.2777777777777778,0.19444444444444445,0.5555555555555556,0.16666666666666666,-4,2,1.0555555555555556,1.4444444444444444,-0.3055555555555556,0.08333333333333333,3.0833333333333335,5.0,4.083333333333333,2.75,4.805555555555555,6.083333333333333,0.1388888888888889,0.08333333333333333,1.6388888888888888,1.6944444444444444,4.0,2.0,0.3157894736842105,0.5526315789473685
